,SK_ID_CURR,TARGET
8600,141431,0
8601,141437,0
8602,141440,0
8603,141443,0
8604,141447,0
8605,141450,0
8606,141451,0
8607,141461,0
8608,141464,0
8609,141465,0
8610,141469,0
8611,141471,0
8612,141472,0
8613,141482,0
8614,141489,0
8615,141490,0
8616,141491,0
8617,141494,0
8618,141508,0
8619,141510,0
8620,141511,0
8621,141512,0
8622,141525,0
8623,141531,0
8624,141533,1
8625,141537,0
8626,141539,0
8627,141545,0
8628,141550,0
8629,141557,0
8630,141559,0
8631,141563,0
8632,141565,0
8633,141572,0
8634,141575,0
8635,141578,1
8636,141581,0
8637,141583,0
8638,141584,0
8639,141592,0
8640,141610,0
8641,141623,0
8642,141631,0
8643,141647,0
8644,141648,0
8645,141651,1
8646,141657,0
8647,141661,0
8648,141664,0
8649,141665,1
8650,141666,0
8651,141670,0
8652,141672,0
8653,141682,0
8654,141685,0
8655,141693,0
8656,141694,1
8657,141695,0
8658,141696,1
8659,141704,0
8660,141706,0
8661,141710,0
8662,141714,0
8663,141715,0
8664,141716,0
8665,141720,1
8666,141724,0
8667,141726,0
8668,141728,0
8669,141740,0
8670,141742,1
8671,141748,0
8672,141749,0
8673,141751,0
8674,141755,0
8675,141757,0
8676,141760,0
8677,141768,0
8678,141775,0
8679,141777,0
8680,141789,0
8681,141790,0
8682,141794,0
8683,141803,0
8684,141805,0
8685,141811,0
8686,141822,1
8687,141825,1
8688,141845,0
8689,141849,1
8690,141854,0
8691,141855,0
8692,141865,0
8693,141871,0
8694,141875,0
8695,141882,0
8696,141886,0
8697,141888,0
8698,141894,0
8699,141896,0
8700,141901,0
8701,141902,0
8702,141904,0
8703,141910,0
8704,141911,0
8705,141912,0
8706,141916,0
8707,141918,0
8708,141920,0
8709,141927,0
8710,141928,0
8711,141939,0
8712,141940,0
8713,141965,0
8714,141967,0
8715,141981,0
8716,141982,0
8717,141983,0
8718,141984,0
8719,141985,0
8720,141986,0
8721,141988,0
8722,141990,0
8723,141994,0
8724,141999,0
8725,142001,0
8726,142006,0
8727,142015,1
8728,142018,0
8729,142021,0
8730,142024,0
8731,142026,0
8732,142030,0
8733,142031,0
8734,142041,0
8735,142047,0
8736,142048,0
8737,142053,0
8738,142055,0
8739,142059,0
8740,142063,0
8741,142075,0
8742,142080,0
8743,142083,0
8744,142093,0
8745,142097,0
8746,142101,0
8747,142103,0
8748,142105,0
8749,142108,0
8750,142112,0
8751,142129,0
8752,142133,0
8753,142135,0
8754,142136,0
8755,142137,0
8756,142144,0
8757,142146,0
8758,142150,0
8759,142156,0
8760,142171,0
8761,142172,0
8762,142182,0
8763,142184,0
8764,142190,0
8765,142197,0
8766,142208,0
8767,142217,0
8768,142221,0
8769,142230,0
8770,142240,1
8771,142248,0
8772,142249,0
8773,142254,0
8774,142265,0
8775,142267,1
8776,142269,0
8777,142270,0
8778,142272,0
8779,142279,0
8780,142283,0
8781,142284,0
8782,142290,0
8783,142295,0
8784,142296,0
8785,142298,0
8786,142304,0
8787,142309,0
8788,142321,1
8789,142327,0
8790,142330,0
8791,142336,0
8792,142342,0
8793,142343,1
8794,142350,0
8795,142354,0
8796,142362,0
8797,142370,0
8798,142372,0
8799,142373,0
8800,142381,0
8801,142388,0
8802,142397,0
8803,142398,0
8804,142408,0
8805,142412,0
8806,142428,0
8807,142432,0
8808,142437,0
8809,142438,0
8810,142448,0
8811,142454,0
8812,142455,0
8813,142462,0
8814,142466,0
8815,142476,0
8816,142477,0
8817,142483,0
8818,142489,1
8819,142494,0
8820,142498,0
8821,142503,0
8822,142508,0
8823,142511,0
8824,142515,0
8825,142518,0
8826,142519,0
8827,142522,1
8828,142524,0
8829,142525,0
8830,142527,0
8831,142532,0
8832,142534,0
8833,142545,0
8834,142548,0
8835,142555,1
8836,142556,0
8837,142559,0
8838,142560,0
8839,142567,0
8840,142570,0
8841,142582,0
8842,142588,0
8843,142599,0
8844,142601,0
8845,142606,0
8846,142609,0
8847,142618,0
8848,142624,0
8849,142626,0
8850,142628,0
8851,142633,0
8852,142637,0
8853,142642,0
8854,142643,0
8855,142644,0
8856,142645,0
8857,142652,0
8858,142655,0
8859,142656,0
8860,142659,0
8861,142662,0
8862,142666,0
8863,142669,0
8864,142670,0
8865,142677,0
8866,142683,0
8867,142690,0
8868,142693,0
8869,142694,0
8870,142700,0
8871,142702,0
8872,142710,0
8873,142715,0
8874,142717,1
8875,142720,0
8876,142726,0
8877,142730,0
8878,142731,0
8879,142736,0
8880,142737,0
8881,142744,0
8882,142745,0
8883,142753,0
8884,142758,0
8885,142763,0
8886,142772,0
8887,142781,0
8888,142785,0
8889,142792,0
8890,142794,1
8891,142797,1
8892,142799,0
8893,142832,0
8894,142836,0
8895,142861,0
8896,142862,0
8897,142873,0
8898,142877,0
8899,142878,1
8900,142879,0
8901,142882,0
8902,142887,0
8903,142892,0
8904,142894,0
8905,142900,0
8906,142912,0
8907,142915,0
8908,142923,0
8909,142924,0
8910,142926,0
8911,142928,0
8912,142941,0
8913,142950,0
8914,142960,0
8915,142964,0
8916,142965,1
8917,142980,0
8918,142984,0
8919,142986,0
8920,142994,0
8921,142996,0
8922,143001,0
8923,143004,0
8924,143005,0
8925,143006,0
8926,143010,0
8927,143011,0
8928,143014,0
8929,143019,0
8930,143020,0
8931,143026,0
8932,143036,0
8933,143043,0
8934,143044,0
8935,143045,0
8936,143046,0
8937,143048,0
8938,143049,1
8939,143050,0
8940,143052,0
8941,143053,0
8942,143054,0
8943,143055,0
8944,143063,0
8945,143070,0
8946,143072,0
8947,143073,0
8948,143080,0
8949,143099,0
8950,143103,0
8951,143107,0
8952,143114,0
8953,143116,0
8954,143117,0
8955,143119,0
8956,143123,0
8957,143126,0
8958,143128,0
8959,143130,0
8960,143143,0
8961,143145,0
8962,143148,0
8963,143159,1
8964,143160,0
8965,143163,0
8966,143169,0
8967,143180,0
8968,143193,1
8969,143206,0
8970,143214,0
8971,143224,0
8972,143236,0
8973,143241,1
8974,143255,0
8975,143260,0
8976,143262,0
8977,143264,0
8978,143271,0
8979,143273,0
8980,143289,0
8981,143290,0
8982,143291,0
8983,143293,0
8984,143299,1
8985,143300,0
8986,143308,0
8987,143309,0
8988,143310,0
8989,143312,0
8990,143327,1
8991,143332,0
8992,143346,0
8993,143358,0
8994,143359,0
8995,143369,0
8996,143371,0
8997,143372,0
8998,143395,0
8999,143401,0
9000,143404,0
9001,143406,0
9002,143411,0
9003,143412,0
9004,143413,0
9005,143423,0
9006,143428,0
9007,143432,0
9008,143436,0
9009,143439,1
9010,143441,1
9011,143449,0
9012,143460,0
9013,143479,0
9014,143482,0
9015,143483,0
9016,143484,0
9017,143493,0
9018,143495,0
9019,143498,0
9020,143503,0
9021,143506,0
9022,143507,0
9023,143513,0
9024,143515,0
9025,143518,1
9026,143526,1
9027,143546,0
9028,143549,0
9029,143557,0
9030,143559,0
9031,143569,0
9032,143575,0
9033,143584,0
9034,143610,0
9035,143612,0
9036,143619,0
9037,143625,0
9038,143628,0
9039,143635,1
9040,143637,1
9041,143645,0
9042,143651,0
9043,143653,0
9044,143657,0
9045,143658,0
9046,143663,0
9047,143670,0
9048,143674,0
9049,143677,0
9050,143678,1
9051,143685,0
9052,143690,0
9053,143695,0
9054,143699,0
9055,143701,0
9056,143707,0
9057,143709,0
9058,143711,0
9059,143718,0
9060,143719,0
9061,143722,0
9062,143725,0
9063,143734,0
9064,143748,0
9065,143758,0
9066,143761,0
9067,143765,0
9068,143767,0
9069,143769,0
9070,143774,0
9071,143775,1
9072,143776,0
9073,143779,0
9074,143794,0
9075,143797,0
9076,143799,0
9077,143801,0
9078,143803,0
9079,143806,0
9080,143810,0
9081,143823,0
9082,143827,0
9083,143839,0
9084,143842,0
9085,143845,0
9086,143848,0
9087,143849,0
9088,143851,0
9089,143853,0
9090,143855,0
9091,143863,0
9092,143868,0
9093,143870,0
9094,143871,0
9095,143875,0
9096,143876,0
9097,143877,0
9098,143882,0
9099,143890,0
9100,143892,0
9101,143893,0
9102,143895,0
9103,143896,0
9104,143897,0
9105,143899,0
9106,143908,0
9107,143910,1
9108,143912,0
9109,143914,0
9110,143925,1
9111,143929,0
9112,143930,0
9113,143932,0
9114,143942,0
9115,143943,0
9116,143949,1
9117,143950,0
9118,143951,0
9119,143954,0
9120,143955,0
9121,143960,0
9122,143967,0
9123,143969,0
9124,143974,1
9125,143986,0
9126,143992,0
9127,144005,0
9128,144016,0
9129,144023,0
9130,144025,0
9131,144026,0
9132,144034,0
9133,144035,0
9134,144042,0
9135,144043,0
9136,144047,0
9137,144051,1
9138,144052,0
9139,144054,0
9140,144056,0
9141,144064,0
9142,144067,1
9143,144068,0
9144,144076,0
9145,144078,0
9146,144080,0
9147,144081,0
9148,144082,0
9149,144083,0
9150,144088,0
9151,144094,0
9152,144095,1
9153,144096,0
9154,144098,0
9155,144103,0
9156,144106,0
9157,144108,0
9158,144111,0
9159,144113,0
9160,144115,0
9161,144116,0
9162,144120,0
9163,144124,0
9164,144128,0
9165,144130,1
9166,144131,0
9167,144134,0
9168,144135,0
9169,144143,0
9170,144148,0
9171,144156,0
9172,144157,0
9173,144160,0
9174,144165,0
9175,144171,0
9176,144182,0
9177,144184,0
9178,144189,0
9179,144201,0
9180,144204,0
9181,144210,0
9182,144212,0
9183,144216,0
9184,144219,0
9185,144224,0
9186,144228,0
9187,144235,0
9188,144239,0
9189,144240,0
9190,144244,0
9191,144258,0
9192,144262,0
9193,144264,0
9194,144270,0
9195,144272,0
9196,144274,0
9197,144275,0
9198,144278,0
9199,144281,0
9200,144286,0
9201,144291,0
9202,144292,0
9203,144300,0
9204,144306,0
9205,144310,0
9206,144311,0
9207,144312,0
9208,144315,0
9209,144320,0
9210,144327,0
9211,144335,1
9212,144337,0
9213,144339,0
9214,144340,0
9215,144343,0
9216,144351,0
9217,144358,0
9218,144363,0
9219,144366,0
9220,144368,0
9221,144372,0
9222,144373,0
9223,144378,0
9224,144391,0
9225,144399,0
9226,144403,0
9227,144404,0
9228,144414,0
9229,144427,0
9230,144430,0
9231,144432,0
9232,144437,0
9233,144438,0
9234,144445,0
9235,144447,1
9236,144453,0
9237,144456,1
9238,144466,0
9239,144467,0
9240,144470,1
9241,144475,0
9242,144476,0
9243,144482,0
9244,144492,0
9245,144495,0
9246,144496,0
9247,144502,0
9248,144504,0
9249,144507,0
9250,144508,0
9251,144509,0
9252,144518,0
9253,144527,0
9254,144528,0
9255,144533,0
9256,144537,0
9257,144542,0
9258,144543,0
9259,144555,0
9260,144564,1
9261,144566,0
9262,144568,0
9263,144592,0
9264,144595,0
9265,144596,0
9266,144597,0
9267,144603,0
9268,144633,1
9269,144634,0
9270,144636,0
9271,144639,0
9272,144646,1
9273,144652,1
9274,144655,0
9275,144670,0
9276,144673,0
9277,144674,0
9278,144679,0
9279,144680,0
9280,144688,0
9281,144699,0
9282,144703,0
9283,144708,0
9284,144709,0
9285,144714,0
9286,144718,0
9287,144719,1
9288,144720,0
9289,144728,0
9290,144731,0
9291,144733,0
9292,144745,0
9293,144748,0
9294,144749,0
9295,144755,0
9296,144756,0
9297,144760,1
9298,144762,0
9299,144766,0
9300,144768,0
9301,144769,0
9302,144771,0
9303,144772,0
9304,144775,0
9305,144776,0
9306,144790,0
9307,144796,0
9308,144799,0
9309,144808,1
9310,144822,0
9311,144827,0
9312,144837,0
9313,144839,0
9314,144848,0
9315,144851,0
9316,144853,0
9317,144858,0
9318,144861,1
9319,144862,0
9320,144865,0
9321,144876,0
9322,144880,0
9323,144883,0
9324,144888,0
9325,144889,0
9326,144892,0
9327,144896,0
9328,144908,0
9329,144918,0
9330,144922,0
9331,144935,0
9332,144945,0
9333,144948,0
9334,144952,0
9335,144958,0
9336,144959,0
9337,144964,0
9338,144968,0
9339,144969,0
9340,144970,0
9341,144972,0
9342,144975,0
9343,144982,0
9344,144994,1
9345,144995,0
9346,145000,0
9347,145004,0
9348,145012,0
9349,145013,0
9350,145017,0
9351,145018,0
9352,145026,1
9353,145028,0
9354,145034,1
9355,145035,0
9356,145038,0
9357,145044,0
9358,145049,0
9359,145051,0
9360,145056,0
9361,145057,0
9362,145060,0
9363,145062,0
9364,145067,0
9365,145074,1
9366,145077,0
9367,145084,0
9368,145086,0
9369,145087,0
9370,145090,0
9371,145103,0
9372,145104,0
9373,145105,0
9374,145119,0
9375,145121,0
9376,145122,1
9377,145123,0
9378,145125,1
9379,145128,0
9380,145130,0
9381,145136,0
9382,145137,0
9383,145143,0
9384,145145,0
9385,145150,0
9386,145155,0
9387,145164,0
9388,145173,0
9389,145178,0
9390,145190,0
9391,145194,1
9392,145205,0
9393,145208,0
9394,145211,0
9395,145212,0
9396,145214,0
9397,145217,0
9398,145218,0
9399,145221,0
9400,145228,0
9401,145230,0
9402,145232,0
9403,145234,1
9404,145239,0
9405,145243,0
9406,145262,0
9407,145265,0
9408,145268,0
9409,145273,0
9410,145274,0
9411,145280,0
9412,145284,0
9413,145285,0
9414,145290,0
9415,145291,0
9416,145295,0
9417,145301,0
9418,145304,0
9419,145310,0
9420,145319,0
9421,145329,1
9422,145338,0
9423,145342,0
9424,145346,0
9425,145363,0
9426,145370,0
9427,145371,0
9428,145379,0
9429,145381,0
9430,145396,1
9431,145405,0
9432,145411,0
9433,145423,0
9434,145424,0
9435,145425,0
9436,145430,1
9437,145431,0
9438,145434,0
9439,145436,0
9440,145437,1
9441,145439,0
9442,145441,0
9443,145442,0
9444,145452,1
9445,145463,0
9446,145464,0
9447,145468,0
9448,145471,1
9449,145475,0
9450,145480,0
9451,145486,0
9452,145493,0
9453,145498,0
9454,145503,0
9455,145513,0
9456,145514,0
9457,145528,0
9458,145530,0
9459,145532,1
9460,145538,0
9461,145539,0
9462,145540,0
9463,145553,0
9464,145559,0
9465,145564,1
9466,145566,1
9467,145568,0
9468,145575,0
9469,145579,0
9470,145581,1
9471,145604,1
9472,145610,0
9473,145614,0
9474,145627,0
9475,145630,0
9476,145633,0
9477,145634,0
9478,145636,1
9479,145659,0
9480,145661,1
9481,145665,0
9482,145674,0
9483,145678,0
9484,145685,0
9485,145703,0
9486,145704,1
9487,145705,0
9488,145716,1
9489,145730,0
9490,145734,0
9491,145736,0
9492,145740,0
9493,145741,0
9494,145747,0
9495,145750,0
9496,145756,0
9497,145758,0
9498,145767,0
9499,145772,0
9500,145777,0
9501,145787,0
9502,145788,0
9503,145791,0
9504,145806,0
9505,145810,0
9506,145812,0
9507,145816,0
9508,145818,0
9509,145826,0
9510,145828,0
9511,145836,0
9512,145837,0
9513,145838,0
9514,145839,0
9515,145840,0
9516,145847,0
9517,145848,0
9518,145851,0
9519,145858,0
9520,145860,0
9521,145875,0
9522,145880,0
9523,145881,0
9524,145882,0
9525,145889,0
9526,145892,0
9527,145893,0
9528,145896,0
9529,145897,0
9530,145902,0
9531,145910,0
9532,145914,0
9533,145916,0
9534,145917,0
9535,145927,0
9536,145934,0
9537,145958,0
9538,145961,0
9539,145964,0
9540,145965,0
9541,145972,0
9542,145973,1
9543,145975,0
9544,145978,0
9545,145980,0
9546,145997,0
9547,146002,0
9548,146004,0
9549,146010,0
9550,146015,0
9551,146018,0
9552,146019,0
9553,146024,0
9554,146025,0
9555,146031,0
9556,146035,0
9557,146036,0
9558,146040,1
9559,146041,0
9560,146044,0
9561,146049,0
9562,146051,0
9563,146052,0
9564,146058,0
9565,146066,0
9566,146068,0
9567,146075,0
9568,146080,0
9569,146089,0
9570,146101,1
9571,146105,0
9572,146107,0
9573,146112,1
9574,146116,0
9575,146117,0
9576,146120,0
9577,146125,0
9578,146129,0
9579,146145,0
9580,146157,0
9581,146162,0
9582,146168,0
9583,146169,0
9584,146170,0
9585,146174,0
9586,146178,0
9587,146201,0
9588,146205,0
9589,146211,0
9590,146215,0
9591,146222,0
9592,146228,0
9593,146234,0
9594,146241,0
9595,146248,0
9596,146253,0
9597,146254,0
9598,146259,0
9599,146264,0
9600,146265,0
9601,146271,0
9602,146272,0
9603,146274,0
9604,146276,0
9605,146279,0
9606,146280,0
9607,146286,0
9608,146288,0
9609,146290,0
9610,146296,0
9611,146300,1
9612,146301,0
9613,146308,0
9614,146312,0
9615,146319,0
9616,146322,1
9617,146329,0
9618,146332,1
9619,146354,0
9620,146365,0
9621,146366,0
9622,146371,1
9623,146372,0
9624,146373,0
9625,146383,0
9626,146392,0
9627,146394,0
9628,146395,0
9629,146399,0
9630,146408,0
9631,146412,0
9632,146415,0
9633,146418,0
9634,146425,1
9635,146430,1
9636,146436,0
9637,146439,0
9638,146448,0
9639,146452,0
9640,146460,0
9641,146463,0
9642,146465,0
9643,146469,0
9644,146474,0
9645,146483,1
9646,146489,0
9647,146492,0
9648,146494,0
9649,146505,0
9650,146506,0
9651,146507,1
9652,146510,0
9653,146511,0
9654,146521,0
9655,146527,0
9656,146532,0
9657,146536,0
9658,146544,0
9659,146545,0
9660,146549,0
9661,146559,0
9662,146564,0
9663,146572,0
9664,146585,0
9665,146588,0
9666,146592,0
9667,146598,0
9668,146599,0
9669,146603,0
9670,146609,0
9671,146611,0
9672,146626,0
9673,146627,0
9674,146628,0
9675,146635,0
9676,146646,0
9677,146650,0
9678,146658,0
9679,146659,0
9680,146664,0
9681,146665,0
9682,146669,0
9683,146672,0
9684,146674,0
9685,146675,0
9686,146682,0
9687,146687,0
9688,146690,0
9689,146692,0
9690,146693,0
9691,146701,0
9692,146707,0
9693,146710,0
9694,146726,0
9695,146729,0
9696,146731,0
9697,146736,0
9698,146740,0
9699,146742,0
9700,146743,0
9701,146745,0
9702,146747,0
9703,146748,0
9704,146758,0
9705,146769,0
9706,146772,0
9707,146773,0
9708,146779,0
9709,146780,1
9710,146781,0
9711,146792,0
9712,146795,0
9713,146798,0
9714,146805,0
9715,146816,0
9716,146822,0
9717,146828,0
9718,146830,1
9719,146833,0
9720,146837,0
9721,146841,0
9722,146850,0
9723,146853,0
9724,146854,0
9725,146857,0
9726,146861,0
9727,146863,0
9728,146866,0
9729,146867,0
9730,146876,0
9731,146882,1
9732,146885,0
9733,146899,0
9734,146900,0
9735,146901,0
9736,146902,0
9737,146907,0
9738,146911,0
9739,146920,0
9740,146924,0
9741,146925,0
9742,146929,0
9743,146935,0
9744,146946,1
9745,146947,0
9746,146948,0
9747,146956,0
9748,146960,0
9749,146975,0
9750,146980,0
9751,146988,0
9752,146989,0
9753,146990,0
9754,146993,0
9755,146995,0
9756,146998,0
9757,147003,0
9758,147011,0
9759,147018,0
9760,147023,0
9761,147024,1
9762,147026,0
9763,147032,0
9764,147034,0
9765,147035,0
9766,147043,0
9767,147047,1
9768,147057,0
9769,147064,1
9770,147067,0
9771,147070,0
9772,147071,0
9773,147076,0
9774,147084,0
9775,147087,0
9776,147095,0
9777,147096,0
9778,147100,0
9779,147130,0
9780,147148,0
9781,147154,0
9782,147158,0
9783,147159,0
9784,147160,0
9785,147162,0
9786,147163,0
9787,147174,0
9788,147178,0
9789,147179,0
9790,147181,0
9791,147187,0
9792,147191,0
9793,147192,0
9794,147193,0
9795,147194,0
9796,147200,0
9797,147203,0
9798,147211,0
9799,147212,0
9800,147219,0
9801,147229,1
9802,147232,0
9803,147233,0
9804,147236,0
9805,147242,0
9806,147244,0
9807,147256,0
9808,147258,0
9809,147260,0
9810,147266,0
9811,147269,0
9812,147271,0
9813,147274,1
9814,147276,0
9815,147278,1
9816,147282,0
9817,147284,1
9818,147288,0
9819,147292,0
9820,147295,0
9821,147299,0
9822,147311,0
9823,147320,0
9824,147323,0
9825,147327,0
9826,147330,0
9827,147332,1
9828,147333,0
9829,147334,0
9830,147336,0
9831,147338,0
9832,147341,0
9833,147348,0
9834,147352,0
9835,147357,0
9836,147358,0
9837,147359,0
9838,147365,1
9839,147367,0
9840,147368,0
9841,147370,0
9842,147374,0
9843,147379,0
9844,147381,0
9845,147384,0
9846,147387,0
9847,147393,0
9848,147395,0
9849,147399,0
9850,147405,0
9851,147412,0
9852,147417,0
9853,147419,0
9854,147421,0
9855,147423,0
9856,147430,0
9857,147436,0
9858,147442,0
9859,147445,1
9860,147448,0
9861,147473,0
9862,147477,0
9863,147478,0
9864,147484,1
9865,147487,0
9866,147490,0
9867,147495,0
9868,147509,0
9869,147514,0
9870,147519,0
9871,147525,0
9872,147526,0
9873,147529,0
9874,147536,1
9875,147537,0
9876,147539,0
9877,147540,0
9878,147542,0
9879,147543,0
9880,147546,0
9881,147550,0
9882,147556,0
9883,147557,0
9884,147574,0
9885,147575,0
9886,147578,0
9887,147591,0
9888,147595,0
9889,147597,0
9890,147600,0
9891,147602,0
9892,147604,0
9893,147605,0
9894,147606,0
9895,147619,0
9896,147623,0
9897,147629,0
9898,147634,0
9899,147638,0
9900,147642,0
9901,147647,0
9902,147650,0
9903,147652,0
9904,147653,0
9905,147663,0
9906,147664,0
9907,147674,0
9908,147676,0
9909,147679,0
9910,147680,0
9911,147683,0
9912,147685,0
9913,147692,1
9914,147704,0
9915,147719,0
9916,147721,0
9917,147728,0
9918,147732,0
9919,147739,0
9920,147743,0
9921,147746,0
9922,147765,0
9923,147767,0
9924,147769,0
9925,147772,0
9926,147775,0
9927,147777,0
9928,147779,0
9929,147782,0
9930,147785,0
9931,147798,0
9932,147800,0
9933,147802,0
9934,147805,0
9935,147812,0
9936,147813,0
9937,147814,0
9938,147818,0
9939,147819,1
9940,147825,0
9941,147838,0
9942,147841,1
9943,147853,0
9944,147857,0
9945,147859,0
9946,147869,0
9947,147871,0
9948,147873,0
9949,147876,0
9950,147880,0
9951,147881,1
9952,147887,0
9953,147890,0
9954,147892,0
9955,147894,0
9956,147896,0
9957,147898,0
9958,147900,0
9959,147906,0
9960,147908,0
9961,147910,0
9962,147914,0
9963,147926,0
9964,147930,0
9965,147935,0
9966,147936,0
9967,147940,0
9968,147944,0
9969,147947,0
9970,147957,0
9971,147961,0
9972,147970,0
9973,147971,0
9974,147973,0
9975,147974,0
9976,147988,0
9977,147996,0
9978,147997,0
9979,147999,0
9980,148007,0
9981,148008,0
9982,148019,0
9983,148028,0
9984,148040,0
9985,148041,0
9986,148055,0
9987,148077,0
9988,148092,0
9989,148093,0
9990,148094,0
9991,148096,0
9992,148104,0
9993,148111,0
9994,148118,0
9995,148119,0
9996,148125,0
9997,148128,0
9998,148134,0
9999,148139,0
10000,148143,0
10001,148145,0
10002,148146,0
10003,148147,0
10004,148151,0
10005,148173,0
10006,148176,0
10007,148177,0
10008,148179,0
10009,148181,0
10010,148183,0
10011,148190,0
10012,148203,0
10013,148209,0
10014,148211,1
10015,148213,0
10016,148220,0
10017,148225,0
10018,148226,0
10019,148239,0
10020,148251,0
10021,148257,0
10022,148264,0
10023,148266,0
10024,148273,0
10025,148277,0
10026,148279,0
10027,148281,0
10028,148284,1
10029,148293,0
10030,148297,0
10031,148298,0
10032,148302,0
10033,148303,0
10034,148321,0
10035,148326,0
10036,148328,0
10037,148332,0
10038,148334,0
10039,148335,0
10040,148338,0
10041,148348,0
10042,148349,0
10043,148351,0
10044,148355,0
10045,148365,0
10046,148366,0
10047,148367,0
10048,148381,0
10049,148383,0
10050,148387,0
10051,148388,0
10052,148397,0
10053,148414,0
10054,148416,0
10055,148417,0
10056,148420,0
10057,148422,0
10058,148424,0
10059,148429,0
10060,148431,0
10061,148439,0
10062,148441,1
10063,148444,0
10064,148447,0
10065,148453,0
10066,148455,0
10067,148461,0
10068,148468,0
10069,148473,0
10070,148485,0
10071,148486,0
10072,148487,0
10073,148489,0
10074,148491,0
10075,148492,0
10076,148494,0
10077,148495,0
10078,148500,0
10079,148502,0
10080,148505,0
10081,148506,0
10082,148509,0
10083,148510,0
10084,148516,0
10085,148518,0
10086,148522,0
10087,148529,0
10088,148536,0
10089,148537,0
10090,148544,0
10091,148552,0
10092,148553,0
10093,148554,0
10094,148559,1
10095,148560,0
10096,148565,0
10097,148566,0
10098,148567,0
10099,148568,0
10100,148572,0
10101,148576,0
10102,148580,0
10103,148583,0
10104,148589,0
10105,148594,0
10106,148598,0
10107,148603,0
10108,148605,0
10109,148608,0
10110,148612,0
10111,148614,0
10112,148615,0
10113,148624,0
10114,148629,0
10115,148631,0
10116,148635,0
10117,148645,0
10118,148647,0
10119,148648,0
10120,148650,1
10121,148651,1
10122,148659,0
10123,148660,0
10124,148661,0
10125,148667,0
10126,148672,0
10127,148676,0
10128,148682,0
10129,148694,0
10130,148698,0
10131,148703,0
10132,148708,0
10133,148710,0
10134,148719,1
10135,148721,0
10136,148725,0
10137,148727,0
10138,148737,0
10139,148743,0
10140,148745,0
10141,148747,0
10142,148771,0
10143,148773,0
10144,148782,0
10145,148788,0
10146,148790,1
10147,148793,0
10148,148795,0
10149,148801,0
10150,148805,0
10151,148806,0
10152,148809,0
10153,148811,0
10154,148812,0
10155,148821,0
10156,148830,0
10157,148832,0
10158,148836,0
10159,148842,0
10160,148846,0
10161,148848,0
10162,148853,1
10163,148857,0
10164,148858,0
10165,148864,0
10166,148871,0
10167,148875,0
10168,148877,0
10169,148881,0
10170,148890,0
10171,148901,0
10172,148905,0
10173,148908,0
10174,148914,1
10175,148915,0
10176,148921,0
10177,148923,0
10178,148924,0
10179,148928,0
10180,148934,0
10181,148939,0
10182,148942,0
10183,148958,0
10184,148959,0
10185,148971,0
10186,148976,0
10187,148977,0
10188,148978,0
10189,148979,0
10190,148981,0
10191,148983,0
10192,148988,0
10193,148989,0
10194,148990,1
10195,148991,1
10196,148993,0
10197,148995,0
10198,148998,1
10199,148999,0
10200,149001,0
10201,149003,0
10202,149005,0
10203,149009,0
10204,149021,0
10205,149032,0
10206,149037,0
10207,149045,0
10208,149046,0
10209,149057,0
10210,149058,0
10211,149061,0
10212,149066,0
10213,149079,0
10214,149084,0
10215,149086,0
10216,149091,0
10217,149102,0
10218,149103,0
10219,149110,0
10220,149123,0
10221,149128,0
10222,149135,0
10223,149141,0
10224,149143,0
10225,149159,0
10226,149167,0
10227,149168,0
10228,149171,0
10229,149173,0
10230,149177,0
10231,149187,0
10232,149189,0
10233,149190,0
10234,149192,0
10235,149194,1
10236,149198,0
10237,149202,0
10238,149205,0
10239,149210,0
10240,149215,0
10241,149217,0
10242,149220,0
10243,149230,0
10244,149233,1
10245,149239,0
10246,149250,0
10247,149255,0
10248,149259,0
10249,149262,0
10250,149270,0
10251,149271,0
10252,149273,0
10253,149278,0
10254,149280,0
10255,149284,0
10256,149294,0
10257,149296,1
10258,149297,0
10259,149301,0
10260,149302,0
10261,149306,0
10262,149312,0
10263,149316,0
10264,149322,0
10265,149327,0
10266,149343,1
10267,149345,0
10268,149356,1
10269,149363,0
10270,149365,0
10271,149370,1
10272,149371,0
10273,149373,0
10274,149374,0
10275,149377,0
10276,149381,0
10277,149382,0
10278,149383,0
10279,149385,0
10280,149392,0
10281,149395,0
10282,149399,0
10283,149403,0
10284,149411,1
10285,149413,0
10286,149419,0
10287,149424,0
10288,149441,0
10289,149448,0
10290,149450,0
10291,149451,0
10292,149454,0
10293,149457,0
10294,149458,0
10295,149459,0
10296,149475,0
10297,149476,0
10298,149484,0
10299,149486,0
10300,149495,0
10301,149510,0
10302,149511,0
10303,149513,0
10304,149514,0
10305,149516,0
10306,149527,0
10307,149539,0
10308,149542,1
10309,149552,0
10310,149555,1
10311,149556,0
10312,149559,0
10313,149573,0
10314,149591,0
10315,149593,0
10316,149598,0
10317,149600,0
10318,149602,0
10319,149603,0
10320,149616,0
10321,149618,1
10322,149619,0
10323,149623,1
10324,149628,0
10325,149630,1
10326,149632,0
10327,149638,0
10328,149647,0
10329,149649,0
10330,149650,0
10331,149653,0
10332,149654,0
10333,149655,0
10334,149659,0
10335,149667,0
10336,149674,1
10337,149679,0
10338,149681,0
10339,149692,0
10340,149696,0
10341,149697,1
10342,149699,0
10343,149700,0
10344,149701,0
10345,149707,0
10346,149716,0
10347,149728,1
